session,chamber,number,type,section,Cosponsr,IntrDate,Title,NameFull,major_topic_label,party_name
108,HR,5213,IH,2,2,2004-10-05,To expand research information regarding multidisciplinary research projects and epidemiological studies.,Michael Bilirakis,Health,Republican
108,HR,5213,IH,3,2,2004-10-05,To expand research information regarding multidisciplinary research projects and epidemiological studies.,Michael Bilirakis,Health,Republican
108,HR,5213,IH,4,2,2004-10-05,To expand research information regarding multidisciplinary research projects and epidemiological studies.,Michael Bilirakis,Health,Republican
108,HR,5214,IH,1,1,2004-10-05,To require combination 3-point safety belts on all school buses.,Joe Baca,Transportation,Democrat
108,HR,5215,IH,1,1,2004-10-05,To amend the Internal Revenue Code of 1986 to allow a nonrefundable tax credit for elder care expenses.,Max Burns,Social_Welfare,Republican
108,HR,5215,IH,2,1,2004-10-05,To amend the Internal Revenue Code of 1986 to allow a nonrefundable tax credit for elder care expenses.,Max Burns,Social_Welfare,Republican
108,HR,5216,IH,1,1,2004-10-05,To suspend temporarily the duty on chloroneb.,Shelley Capito,Foreign_Trade,Republican
108,HR,5217,IH,1,1,2004-10-05,"To provide for the security and safety of rail transportation systems in the United States, and for other purposes.",Michael Castle,Transportation,Republican
108,HR,5217,IH,2,1,2004-10-05,"To provide for the security and safety of rail transportation systems in the United States, and for other purposes.",Michael Castle,Transportation,Republican
108,HR,5217,IH,3,1,2004-10-05,"To provide for the security and safety of rail transportation systems in the United States, and for other purposes.",Michael Castle,Transportation,Republican
108,HR,5218,IH,1,1,2004-10-05,"To increase health insurance coverage in America by requiring employers to offer health insurance coverage with greater government assistance and by expanding current safety net programs, and for other purposes.",Richard Gephardt,Labor,Democrat
108,HR,5218,IH,2,1,2004-10-05,"To increase health insurance coverage in America by requiring employers to offer health insurance coverage with greater government assistance and by expanding current safety net programs, and for other purposes.",Richard Gephardt,Labor,Democrat
108,HR,5218,IH,3,1,2004-10-05,"To increase health insurance coverage in America by requiring employers to offer health insurance coverage with greater government assistance and by expanding current safety net programs, and for other purposes.",Richard Gephardt,Labor,Democrat
108,HR,5218,IH,4,1,2004-10-05,"To increase health insurance coverage in America by requiring employers to offer health insurance coverage with greater government assistance and by expanding current safety net programs, and for other purposes.",Richard Gephardt,Labor,Democrat
108,HR,5218,IH,5,1,2004-10-05,"To increase health insurance coverage in America by requiring employers to offer health insurance coverage with greater government assistance and by expanding current safety net programs, and for other purposes.",Richard Gephardt,Labor,Democrat
108,HR,5218,IH,6,1,2004-10-05,"To increase health insurance coverage in America by requiring employers to offer health insurance coverage with greater government assistance and by expanding current safety net programs, and for other purposes.",Richard Gephardt,Labor,Democrat
108,HR,5218,IH,7,1,2004-10-05,"To increase health insurance coverage in America by requiring employers to offer health insurance coverage with greater government assistance and by expanding current safety net programs, and for other purposes.",Richard Gephardt,Labor,Democrat
108,HR,5218,IH,8,1,2004-10-05,"To increase health insurance coverage in America by requiring employers to offer health insurance coverage with greater government assistance and by expanding current safety net programs, and for other purposes.",Richard Gephardt,Labor,Democrat
108,HR,5218,IH,9,1,2004-10-05,"To increase health insurance coverage in America by requiring employers to offer health insurance coverage with greater government assistance and by expanding current safety net programs, and for other purposes.",Richard Gephardt,Labor,Democrat
108,HR,5218,IH,10,1,2004-10-05,"To increase health insurance coverage in America by requiring employers to offer health insurance coverage with greater government assistance and by expanding current safety net programs, and for other purposes.",Richard Gephardt,Labor,Democrat
