session,chamber,number,type,section,Cosponsr,IntrDate,Title,NameFull,major_topic_label,party_name
112,HR,4258,IH,2,1,2012-03-26,"To ensure free, fair, and competitive elections in the Republic of Georgia.",Jim McDermott,International_Affairs,Democrat
112,HR,4259,IH,1,24,2012-03-26,To prevent human trafficking in government contracting.,James Lankford,Law_and_Crime,Republican
112,HR,4259,IH,2,24,2012-03-26,To prevent human trafficking in government contracting.,James Lankford,Law_and_Crime,Republican
112,HR,4259,IH,3,24,2012-03-26,To prevent human trafficking in government contracting.,James Lankford,Law_and_Crime,Republican
112,HR,4259,IH,4,24,2012-03-26,To prevent human trafficking in government contracting.,James Lankford,Law_and_Crime,Republican
112,HR,4259,IH,5,24,2012-03-26,To prevent human trafficking in government contracting.,James Lankford,Law_and_Crime,Republican
112,HR,4259,IH,6,24,2012-03-26,To prevent human trafficking in government contracting.,James Lankford,Law_and_Crime,Republican
112,HR,4259,IH,7,24,2012-03-26,To prevent human trafficking in government contracting.,James Lankford,Law_and_Crime,Republican
112,HR,4259,IH,8,24,2012-03-26,To prevent human trafficking in government contracting.,James Lankford,Law_and_Crime,Republican
112,HR,426,IH,1,9,2011-01-25,To repeal certain incentives and subsidies for renewable fuels.,Jeff Flake,Energy,Republican
112,HR,426,IH,2,9,2011-01-25,To repeal certain incentives and subsidies for renewable fuels.,Jeff Flake,Energy,Republican
112,HR,426,IH,3,9,2011-01-25,To repeal certain incentives and subsidies for renewable fuels.,Jeff Flake,Energy,Republican
112,HR,426,IH,4,9,2011-01-25,To repeal certain incentives and subsidies for renewable fuels.,Jeff Flake,Energy,Republican
112,HR,426,IH,5,9,2011-01-25,To repeal certain incentives and subsidies for renewable fuels.,Jeff Flake,Energy,Republican
112,HR,4260,IH,1,1,2012-03-26,To amend the Internal Revenue Code of 1986 to allow an income disparity tax credit.,Yvette Clarke,Macroeconomics,Democrat
112,HR,4260,IH,2,1,2012-03-26,To amend the Internal Revenue Code of 1986 to allow an income disparity tax credit.,Yvette Clarke,Macroeconomics,Democrat
112,HR,4260,IH,3,1,2012-03-26,To amend the Internal Revenue Code of 1986 to allow an income disparity tax credit.,Yvette Clarke,Macroeconomics,Democrat
112,HR,4260,IH,4,1,2012-03-26,To amend the Internal Revenue Code of 1986 to allow an income disparity tax credit.,Yvette Clarke,Macroeconomics,Democrat
112,HR,4261,IH,1,1,2012-03-26,To direct the Secretary of Labor to establish a competitive grant program for community colleges to train veterans for local jobs.,Steve Israel,Education,Democrat
112,HR,4261,IH,2,1,2012-03-26,To direct the Secretary of Labor to establish a competitive grant program for community colleges to train veterans for local jobs.,Steve Israel,Education,Democrat
112,HR,4261,IH,3,1,2012-03-26,To direct the Secretary of Labor to establish a competitive grant program for community colleges to train veterans for local jobs.,Steve Israel,Education,Democrat
112,HR,4261,IH,4,1,2012-03-26,To direct the Secretary of Labor to establish a competitive grant program for community colleges to train veterans for local jobs.,Steve Israel,Education,Democrat
112,HR,4261,IH,5,1,2012-03-26,To direct the Secretary of Labor to establish a competitive grant program for community colleges to train veterans for local jobs.,Steve Israel,Education,Democrat
112,HR,4262,IH,1,1,2012-03-26,"To amend the Federal Food, Drug, and Cosmetic Act to improve the safety of cosmetics.",Frank Pallone,Health,Democrat
112,HR,4262,IH,2,1,2012-03-26,"To amend the Federal Food, Drug, and Cosmetic Act to improve the safety of cosmetics.",Frank Pallone,Health,Democrat
112,HR,4262,IH,3,1,2012-03-26,"To amend the Federal Food, Drug, and Cosmetic Act to improve the safety of cosmetics.",Frank Pallone,Health,Democrat
112,HR,4262,IH,4,1,2012-03-26,"To amend the Federal Food, Drug, and Cosmetic Act to improve the safety of cosmetics.",Frank Pallone,Health,Democrat
112,HR,4262,IH,5,1,2012-03-26,"To amend the Federal Food, Drug, and Cosmetic Act to improve the safety of cosmetics.",Frank Pallone,Health,Democrat
112,HR,4262,IH,6,1,2012-03-26,"To amend the Federal Food, Drug, and Cosmetic Act to improve the safety of cosmetics.",Frank Pallone,Health,Democrat
112,HR,4262,IH,7,1,2012-03-26,"To amend the Federal Food, Drug, and Cosmetic Act to improve the safety of cosmetics.",Frank Pallone,Health,Democrat
112,HR,4263,IH,1,1,2012-03-27,"To improve information security, and for other purposes.",Mary Bono Mack,Civil_Rights,Republican
112,HR,4263,IH,2,1,2012-03-27,"To improve information security, and for other purposes.",Mary Bono Mack,Civil_Rights,Republican
112,HR,4263,IH,3,1,2012-03-27,"To improve information security, and for other purposes.",Mary Bono Mack,Civil_Rights,Republican
112,HR,4263,IH,4,1,2012-03-27,"To improve information security, and for other purposes.",Mary Bono Mack,Civil_Rights,Republican
112,HR,4263,IH,5,1,2012-03-27,"To improve information security, and for other purposes.",Mary Bono Mack,Civil_Rights,Republican
112,HR,4263,IH,6,1,2012-03-27,"To improve information security, and for other purposes.",Mary Bono Mack,Civil_Rights,Republican
112,HR,4263,IH,7,1,2012-03-27,"To improve information security, and for other purposes.",Mary Bono Mack,Civil_Rights,Republican
112,HR,4263,IH,8,1,2012-03-27,"To improve information security, and for other purposes.",Mary Bono Mack,Civil_Rights,Republican
112,HR,4263,IH,9,1,2012-03-27,"To improve information security, and for other purposes.",Mary Bono Mack,Civil_Rights,Republican
112,HR,4263,IH,10,1,2012-03-27,"To improve information security, and for other purposes.",Mary Bono Mack,Civil_Rights,Republican
112,HR,4263,IH,11,1,2012-03-27,"To improve information security, and for other purposes.",Mary Bono Mack,Civil_Rights,Republican
112,HR,4263,IH,12,1,2012-03-27,"To improve information security, and for other purposes.",Mary Bono Mack,Civil_Rights,Republican
112,HR,4263,IH,13,1,2012-03-27,"To improve information security, and for other purposes.",Mary Bono Mack,Civil_Rights,Republican
112,HR,4263,IH,14,1,2012-03-27,"To improve information security, and for other purposes.",Mary Bono Mack,Civil_Rights,Republican
112,HR,4263,IH,15,1,2012-03-27,"To improve information security, and for other purposes.",Mary Bono Mack,Civil_Rights,Republican
112,HR,4263,IH,16,1,2012-03-27,"To improve information security, and for other purposes.",Mary Bono Mack,Civil_Rights,Republican
112,HR,4263,IH,17,1,2012-03-27,"To improve information security, and for other purposes.",Mary Bono Mack,Civil_Rights,Republican
112,HR,4263,IH,18,1,2012-03-27,"To improve information security, and for other purposes.",Mary Bono Mack,Civil_Rights,Republican
112,HR,4263,IH,19,1,2012-03-27,"To improve information security, and for other purposes.",Mary Bono Mack,Civil_Rights,Republican
112,HR,4263,IH,20,1,2012-03-27,"To improve information security, and for other purposes.",Mary Bono Mack,Civil_Rights,Republican
112,HR,4263,IH,21,1,2012-03-27,"To improve information security, and for other purposes.",Mary Bono Mack,Civil_Rights,Republican
112,HR,4263,IH,22,1,2012-03-27,"To improve information security, and for other purposes.",Mary Bono Mack,Civil_Rights,Republican
112,HR,4263,IH,23,1,2012-03-27,"To improve information security, and for other purposes.",Mary Bono Mack,Civil_Rights,Republican
112,HR,4263,IH,24,1,2012-03-27,"To improve information security, and for other purposes.",Mary Bono Mack,Civil_Rights,Republican
112,HR,4263,IH,25,1,2012-03-27,"To improve information security, and for other purposes.",Mary Bono Mack,Civil_Rights,Republican
112,HR,4263,IH,26,1,2012-03-27,"To improve information security, and for other purposes.",Mary Bono Mack,Civil_Rights,Republican
112,HR,4263,IH,27,1,2012-03-27,"To improve information security, and for other purposes.",Mary Bono Mack,Civil_Rights,Republican
112,HR,4263,IH,28,1,2012-03-27,"To improve information security, and for other purposes.",Mary Bono Mack,Civil_Rights,Republican
112,HR,4263,IH,29,1,2012-03-27,"To improve information security, and for other purposes.",Mary Bono Mack,Civil_Rights,Republican
112,HR,4263,IH,30,1,2012-03-27,"To improve information security, and for other purposes.",Mary Bono Mack,Civil_Rights,Republican
112,HR,4263,IH,31,1,2012-03-27,"To improve information security, and for other purposes.",Mary Bono Mack,Civil_Rights,Republican
112,HR,4264,IH,1,10,2012-03-27,"To help ensure the fiscal solvency of the FHA mortgage insurance programs of the Secretary of Housing and Urban Development, and for other purposes.",Judy Biggert,Housing,Republican
112,HR,4264,IH,2,10,2012-03-27,"To help ensure the fiscal solvency of the FHA mortgage insurance programs of the Secretary of Housing and Urban Development, and for other purposes.",Judy Biggert,Housing,Republican
112,HR,4264,IH,3,10,2012-03-27,"To help ensure the fiscal solvency of the FHA mortgage insurance programs of the Secretary of Housing and Urban Development, and for other purposes.",Judy Biggert,Housing,Republican
112,HR,4264,IH,4,10,2012-03-27,"To help ensure the fiscal solvency of the FHA mortgage insurance programs of the Secretary of Housing and Urban Development, and for other purposes.",Judy Biggert,Housing,Republican
112,HR,4264,IH,5,10,2012-03-27,"To help ensure the fiscal solvency of the FHA mortgage insurance programs of the Secretary of Housing and Urban Development, and for other purposes.",Judy Biggert,Housing,Republican
112,HR,4264,IH,6,10,2012-03-27,"To help ensure the fiscal solvency of the FHA mortgage insurance programs of the Secretary of Housing and Urban Development, and for other purposes.",Judy Biggert,Housing,Republican
112,HR,4264,IH,7,10,2012-03-27,"To help ensure the fiscal solvency of the FHA mortgage insurance programs of the Secretary of Housing and Urban Development, and for other purposes.",Judy Biggert,Housing,Republican
112,HR,4264,IH,8,10,2012-03-27,"To help ensure the fiscal solvency of the FHA mortgage insurance programs of the Secretary of Housing and Urban Development, and for other purposes.",Judy Biggert,Housing,Republican
112,HR,4264,IH,9,10,2012-03-27,"To help ensure the fiscal solvency of the FHA mortgage insurance programs of the Secretary of Housing and Urban Development, and for other purposes.",Judy Biggert,Housing,Republican
112,HR,4264,IH,10,10,2012-03-27,"To help ensure the fiscal solvency of the FHA mortgage insurance programs of the Secretary of Housing and Urban Development, and for other purposes.",Judy Biggert,Housing,Republican
112,HR,4264,IH,11,10,2012-03-27,"To help ensure the fiscal solvency of the FHA mortgage insurance programs of the Secretary of Housing and Urban Development, and for other purposes.",Judy Biggert,Housing,Republican
112,HR,4264,IH,12,10,2012-03-27,"To help ensure the fiscal solvency of the FHA mortgage insurance programs of the Secretary of Housing and Urban Development, and for other purposes.",Judy Biggert,Housing,Republican
112,HR,4264,IH,13,10,2012-03-27,"To help ensure the fiscal solvency of the FHA mortgage insurance programs of the Secretary of Housing and Urban Development, and for other purposes.",Judy Biggert,Housing,Republican
112,HR,4264,IH,14,10,2012-03-27,"To help ensure the fiscal solvency of the FHA mortgage insurance programs of the Secretary of Housing and Urban Development, and for other purposes.",Judy Biggert,Housing,Republican
112,HR,4264,IH,15,10,2012-03-27,"To help ensure the fiscal solvency of the FHA mortgage insurance programs of the Secretary of Housing and Urban Development, and for other purposes.",Judy Biggert,Housing,Republican
112,HR,4264,IH,16,10,2012-03-27,"To help ensure the fiscal solvency of the FHA mortgage insurance programs of the Secretary of Housing and Urban Development, and for other purposes.",Judy Biggert,Housing,Republican
112,HR,4265,IH,1,1,2012-03-27,"To amend the Internal Revenue Code of 1986 to impose a 5 percent tax on so much of adjusted gross income of any individual as exceeds $1,000,000, and to provide incentive for Congress to pass a balanced budget amendment, or spending limit amendment, to the Constitution.",Eric Crawford,Macroeconomics,Republican
112,HR,4265,IH,2,1,2012-03-27,"To amend the Internal Revenue Code of 1986 to impose a 5 percent tax on so much of adjusted gross income of any individual as exceeds $1,000,000, and to provide incentive for Congress to pass a balanced budget amendment, or spending limit amendment, to the Constitution.",Eric Crawford,Macroeconomics,Republican
112,HR,4266,IH,1,2,2012-03-27,"To amend the Safe Drinking Water Act to protect the health of vulnerable individuals, including pregnant women, infants, and children, by requiring a health advisory and drinking water standard for hexavalent chromium.",Adam Schiff,Environment,Democrat
112,HR,4266,IH,2,2,2012-03-27,"To amend the Safe Drinking Water Act to protect the health of vulnerable individuals, including pregnant women, infants, and children, by requiring a health advisory and drinking water standard for hexavalent chromium.",Adam Schiff,Environment,Democrat
112,HR,4267,IH,1,1,2012-03-27,"To designate certain National Forest System land in the Uinta-Wasatch-Cache National Forest in Salt Lake County, Utah, as wilderness, to facilitate a land exchange involving certain land in such National Forest, and for other purposes.",Jim Matheson,Public_Lands,Democrat
112,HR,4267,IH,2,1,2012-03-27,"To designate certain National Forest System land in the Uinta-Wasatch-Cache National Forest in Salt Lake County, Utah, as wilderness, to facilitate a land exchange involving certain land in such National Forest, and for other purposes.",Jim Matheson,Public_Lands,Democrat
112,HR,4267,IH,3,1,2012-03-27,"To designate certain National Forest System land in the Uinta-Wasatch-Cache National Forest in Salt Lake County, Utah, as wilderness, to facilitate a land exchange involving certain land in such National Forest, and for other purposes.",Jim Matheson,Public_Lands,Democrat
112,HR,4267,IH,4,1,2012-03-27,"To designate certain National Forest System land in the Uinta-Wasatch-Cache National Forest in Salt Lake County, Utah, as wilderness, to facilitate a land exchange involving certain land in such National Forest, and for other purposes.",Jim Matheson,Public_Lands,Democrat
112,HR,4267,IH,5,1,2012-03-27,"To designate certain National Forest System land in the Uinta-Wasatch-Cache National Forest in Salt Lake County, Utah, as wilderness, to facilitate a land exchange involving certain land in such National Forest, and for other purposes.",Jim Matheson,Public_Lands,Democrat
112,HR,4268,IH,1,4,2012-03-27,"To abolish the Export-Import Bank of the United States, and for other purposes.",Justin Amash,Domestic_Commerce,Republican
112,HR,4268,IH,2,4,2012-03-27,"To abolish the Export-Import Bank of the United States, and for other purposes.",Justin Amash,Domestic_Commerce,Republican
112,HR,4268,IH,3,4,2012-03-27,"To abolish the Export-Import Bank of the United States, and for other purposes.",Justin Amash,Domestic_Commerce,Republican
112,HR,4268,IH,4,4,2012-03-27,"To abolish the Export-Import Bank of the United States, and for other purposes.",Justin Amash,Domestic_Commerce,Republican
112,HR,4268,IH,5,4,2012-03-27,"To abolish the Export-Import Bank of the United States, and for other purposes.",Justin Amash,Domestic_Commerce,Republican
112,HR,4268,IH,6,4,2012-03-27,"To abolish the Export-Import Bank of the United States, and for other purposes.",Justin Amash,Domestic_Commerce,Republican
112,HR,4268,IH,7,4,2012-03-27,"To abolish the Export-Import Bank of the United States, and for other purposes.",Justin Amash,Domestic_Commerce,Republican
112,HR,4268,IH,8,4,2012-03-27,"To abolish the Export-Import Bank of the United States, and for other purposes.",Justin Amash,Domestic_Commerce,Republican
