session,chamber,number,type,section,Cosponsr,IntrDate,Title,NameFull,major_topic_label,party_name
104,HR,4258,IH,5,1,1996-09-27,To establish the United States Immigration Court.,Bill McCollum,Labor,Republican
104,HR,4258,IH,6,1,1996-09-27,To establish the United States Immigration Court.,Bill McCollum,Labor,Republican
104,HR,4259,IH,1,12,1996-09-27,"To amend the Higher Education Act of 1965 to authorize Presidential Honors Scholarships to be awarded to all secondary school students in the top 5 percent of their graduating class, to promote and recognize high academic achievement in secondary school, and for other purposes.",Paul McHale,Education,Democrat
104,HR,4259,IH,2,12,1996-09-27,"To amend the Higher Education Act of 1965 to authorize Presidential Honors Scholarships to be awarded to all secondary school students in the top 5 percent of their graduating class, to promote and recognize high academic achievement in secondary school, and for other purposes.",Paul McHale,Education,Democrat
104,HR,426,IH,1,12,1995-01-05,To establish a National Commission on Telemedicine.,Larry Combest,Health,Republican
104,HR,426,IH,2,12,1995-01-05,To establish a National Commission on Telemedicine.,Larry Combest,Health,Republican
104,HR,426,IH,3,12,1995-01-05,To establish a National Commission on Telemedicine.,Larry Combest,Health,Republican
104,HR,426,IH,4,12,1995-01-05,To establish a National Commission on Telemedicine.,Larry Combest,Health,Republican
104,HR,426,IH,5,12,1995-01-05,To establish a National Commission on Telemedicine.,Larry Combest,Health,Republican
104,HR,426,IH,6,12,1995-01-05,To establish a National Commission on Telemedicine.,Larry Combest,Health,Republican
104,HR,426,IH,7,12,1995-01-05,To establish a National Commission on Telemedicine.,Larry Combest,Health,Republican
104,HR,426,IH,8,12,1995-01-05,To establish a National Commission on Telemedicine.,Larry Combest,Health,Republican
104,HR,426,IH,9,12,1995-01-05,To establish a National Commission on Telemedicine.,Larry Combest,Health,Republican
104,HR,4260,IH,1,1,1996-09-27,"To require uniform appraisals of certain leaseholds of restricted Indian lands, and for other purposes.",Jack Metcalf,Public_Lands,Republican
104,HR,4260,IH,2,1,1996-09-27,"To require uniform appraisals of certain leaseholds of restricted Indian lands, and for other purposes.",Jack Metcalf,Public_Lands,Republican
104,HR,4261,IH,1,2,1996-09-27,"To require the Director of the United States Fish and Wildlife Service to expedite issuance of and implement a contingency plan for responding to red tide events involving Florida Manatees, and to authorize the Director to make grants for research and evaluation of potential methods of therapeutic intervention for manatees intoxicated by red tide brevetoxins.",Dan Miller,Environment,Republican
104,HR,4261,IH,2,2,1996-09-27,"To require the Director of the United States Fish and Wildlife Service to expedite issuance of and implement a contingency plan for responding to red tide events involving Florida Manatees, and to authorize the Director to make grants for research and evaluation of potential methods of therapeutic intervention for manatees intoxicated by red tide brevetoxins.",Dan Miller,Environment,Republican
104,HR,4262,IH,1,1,1996-09-27,"To save lives and prevent injuries to children in motor vehicles through improved national, State, and local child passenger protection program.",Constance Morella,Transportation,Republican
104,HR,4262,IH,2,1,1996-09-27,"To save lives and prevent injuries to children in motor vehicles through improved national, State, and local child passenger protection program.",Constance Morella,Transportation,Republican
104,HR,4262,IH,3,1,1996-09-27,"To save lives and prevent injuries to children in motor vehicles through improved national, State, and local child passenger protection program.",Constance Morella,Transportation,Republican
104,HR,4262,IH,4,1,1996-09-27,"To save lives and prevent injuries to children in motor vehicles through improved national, State, and local child passenger protection program.",Constance Morella,Transportation,Republican
104,HR,4263,IH,1,1,1996-09-27,To reinstate the emergency unemployment compensation program.,John Murtha,Labor,Democrat
