session,chamber,number,type,section,Cosponsr,IntrDate,Title,NameFull,major_topic_label,party_name
106,HR,1139,IH,22,134,1999-03-16,"To make child care more affordable for working families and for stay-at-home parents with children under the age of 1, to double the number of children receiving child care assistance, to provide for after-school care, and to improve child care safety and quality and enhance early childhood development.",Ellen Tauscher,Health,Democrat
106,HR,1139,IH,23,134,1999-03-16,"To make child care more affordable for working families and for stay-at-home parents with children under the age of 1, to double the number of children receiving child care assistance, to provide for after-school care, and to improve child care safety and quality and enhance early childhood development.",Ellen Tauscher,Health,Democrat
106,HR,1139,IH,24,134,1999-03-16,"To make child care more affordable for working families and for stay-at-home parents with children under the age of 1, to double the number of children receiving child care assistance, to provide for after-school care, and to improve child care safety and quality and enhance early childhood development.",Ellen Tauscher,Health,Democrat
106,HR,1139,IH,25,134,1999-03-16,"To make child care more affordable for working families and for stay-at-home parents with children under the age of 1, to double the number of children receiving child care assistance, to provide for after-school care, and to improve child care safety and quality and enhance early childhood development.",Ellen Tauscher,Health,Democrat
106,HR,1139,IH,26,134,1999-03-16,"To make child care more affordable for working families and for stay-at-home parents with children under the age of 1, to double the number of children receiving child care assistance, to provide for after-school care, and to improve child care safety and quality and enhance early childhood development.",Ellen Tauscher,Health,Democrat
106,HR,1139,IH,27,134,1999-03-16,"To make child care more affordable for working families and for stay-at-home parents with children under the age of 1, to double the number of children receiving child care assistance, to provide for after-school care, and to improve child care safety and quality and enhance early childhood development.",Ellen Tauscher,Health,Democrat
106,HR,1139,IH,28,134,1999-03-16,"To make child care more affordable for working families and for stay-at-home parents with children under the age of 1, to double the number of children receiving child care assistance, to provide for after-school care, and to improve child care safety and quality and enhance early childhood development.",Ellen Tauscher,Health,Democrat
106,HR,114,IH,1,9,1999-01-06,"To amend the Federal Deposit Insurance Act and the Federal Credit Union Act to prohibit fees for using teller windows at depository institutions, and for other purposes.",Rosa DeLauro,Domestic_Commerce,Democrat
106,HR,114,IH,2,9,1999-01-06,"To amend the Federal Deposit Insurance Act and the Federal Credit Union Act to prohibit fees for using teller windows at depository institutions, and for other purposes.",Rosa DeLauro,Domestic_Commerce,Democrat
106,HR,1140,IH,1,5,1999-03-16,To authorize the Secretary of Health and Human Services to make payments to hospitals under the Medicare Program for costs associated with training psychologists.,Karen Thurman,Health,Democrat
106,HR,1142,IH,1,63,1999-03-17,To ensure that landowners receive treatment equal to that provided to the Federal Government when property must be used.,Don Young,Civil_Rights,Republican
106,HR,1142,IH,2,63,1999-03-17,To ensure that landowners receive treatment equal to that provided to the Federal Government when property must be used.,Don Young,Civil_Rights,Republican
106,HR,1143,IH,1,24,1999-03-17,"To establish a program to provide assistance for programs of credit and other financial services for microenterprises in developing countries, and for other purposes.",Benjamin Gilman,International_Affairs,Republican
106,HR,1143,IH,2,24,1999-03-17,"To establish a program to provide assistance for programs of credit and other financial services for microenterprises in developing countries, and for other purposes.",Benjamin Gilman,International_Affairs,Republican
106,HR,1143,IH,3,24,1999-03-17,"To establish a program to provide assistance for programs of credit and other financial services for microenterprises in developing countries, and for other purposes.",Benjamin Gilman,International_Affairs,Republican
106,HR,1143,IH,4,24,1999-03-17,"To establish a program to provide assistance for programs of credit and other financial services for microenterprises in developing countries, and for other purposes.",Benjamin Gilman,International_Affairs,Republican
106,HR,1143,IH,5,24,1999-03-17,"To establish a program to provide assistance for programs of credit and other financial services for microenterprises in developing countries, and for other purposes.",Benjamin Gilman,International_Affairs,Republican
106,HR,1143,IH,6,24,1999-03-17,"To establish a program to provide assistance for programs of credit and other financial services for microenterprises in developing countries, and for other purposes.",Benjamin Gilman,International_Affairs,Republican
106,HR,1143,IH,7,24,1999-03-17,"To establish a program to provide assistance for programs of credit and other financial services for microenterprises in developing countries, and for other purposes.",Benjamin Gilman,International_Affairs,Republican
106,HR,1144,IH,1,59,1999-03-17,"To amend the Federal Meat Inspection Act to require that all meat and meat food products, whether domestic or imported, bear a label notifying the ultimate purchaser of meat and meat food products of the country of origin of the livestock that is the source of the meat and meat food products.",Helen Chenoweth-Hage,Agriculture,Republican
106,HR,1145,IH,1,68,1999-03-17,To require that perishable agricultural commodities be labeled or marked as to their country of origin and to establish penalties for violations of such labeling requirements.,Mary Bono Mack,Agriculture,Republican
106,HR,1145,IH,2,68,1999-03-17,To require that perishable agricultural commodities be labeled or marked as to their country of origin and to establish penalties for violations of such labeling requirements.,Mary Bono Mack,Agriculture,Republican
106,HR,1146,IH,1,18,1999-03-17,To end membership of the United States in the United Nations.,Ronald Paul,International_Affairs,Republican
106,HR,1146,IH,2,18,1999-03-17,To end membership of the United States in the United Nations.,Ronald Paul,International_Affairs,Republican
106,HR,1146,IH,3,18,1999-03-17,To end membership of the United States in the United Nations.,Ronald Paul,International_Affairs,Republican
106,HR,1146,IH,4,18,1999-03-17,To end membership of the United States in the United Nations.,Ronald Paul,International_Affairs,Republican
106,HR,1146,IH,5,18,1999-03-17,To end membership of the United States in the United Nations.,Ronald Paul,International_Affairs,Republican
106,HR,1146,IH,6,18,1999-03-17,To end membership of the United States in the United Nations.,Ronald Paul,International_Affairs,Republican
106,HR,1146,IH,7,18,1999-03-17,To end membership of the United States in the United Nations.,Ronald Paul,International_Affairs,Republican
106,HR,1146,IH,8,18,1999-03-17,To end membership of the United States in the United Nations.,Ronald Paul,International_Affairs,Republican
106,HR,1146,IH,9,18,1999-03-17,To end membership of the United States in the United Nations.,Ronald Paul,International_Affairs,Republican
106,HR,1146,IH,10,18,1999-03-17,To end membership of the United States in the United Nations.,Ronald Paul,International_Affairs,Republican
106,HR,1146,IH,11,18,1999-03-17,To end membership of the United States in the United Nations.,Ronald Paul,International_Affairs,Republican
