session,chamber,number,type,section,Cosponsr,IntrDate,Title,NameFull,major_topic_label,party_name
104,HR,3,IH,4,129,1995-01-04,To control crime.,Bill McCollum,Law_and_Crime,Republican
104,HR,3,IH,5,129,1995-01-04,To control crime.,Bill McCollum,Law_and_Crime,Republican
104,HR,3,IH,6,129,1995-01-04,To control crime.,Bill McCollum,Law_and_Crime,Republican
104,HR,3,IH,7,129,1995-01-04,To control crime.,Bill McCollum,Law_and_Crime,Republican
104,HR,3,IH,8,129,1995-01-04,To control crime.,Bill McCollum,Law_and_Crime,Republican
104,HR,3,IH,9,129,1995-01-04,To control crime.,Bill McCollum,Law_and_Crime,Republican
104,HR,3,IH,10,129,1995-01-04,To control crime.,Bill McCollum,Law_and_Crime,Republican
104,HR,3,IH,11,129,1995-01-04,To control crime.,Bill McCollum,Law_and_Crime,Republican
104,HR,3,IH,12,129,1995-01-04,To control crime.,Bill McCollum,Law_and_Crime,Republican
104,HR,3,IH,13,129,1995-01-04,To control crime.,Bill McCollum,Law_and_Crime,Republican
104,HR,3,IH,14,129,1995-01-04,To control crime.,Bill McCollum,Law_and_Crime,Republican
104,HR,3,IH,15,129,1995-01-04,To control crime.,Bill McCollum,Law_and_Crime,Republican
104,HR,3,IH,16,129,1995-01-04,To control crime.,Bill McCollum,Law_and_Crime,Republican
104,HR,3,IH,17,129,1995-01-04,To control crime.,Bill McCollum,Law_and_Crime,Republican
104,HR,3,IH,18,129,1995-01-04,To control crime.,Bill McCollum,Law_and_Crime,Republican
104,HR,3,IH,19,129,1995-01-04,To control crime.,Bill McCollum,Law_and_Crime,Republican
104,HR,3,IH,20,129,1995-01-04,To control crime.,Bill McCollum,Law_and_Crime,Republican
104,HR,3,IH,21,129,1995-01-04,To control crime.,Bill McCollum,Law_and_Crime,Republican
104,HR,3,IH,22,129,1995-01-04,To control crime.,Bill McCollum,Law_and_Crime,Republican
104,HR,3,IH,23,129,1995-01-04,To control crime.,Bill McCollum,Law_and_Crime,Republican
104,HR,3,IH,24,129,1995-01-04,To control crime.,Bill McCollum,Law_and_Crime,Republican
104,HR,3,IH,25,129,1995-01-04,To control crime.,Bill McCollum,Law_and_Crime,Republican
104,HR,3,IH,26,129,1995-01-04,To control crime.,Bill McCollum,Law_and_Crime,Republican
104,HR,3,IH,27,129,1995-01-04,To control crime.,Bill McCollum,Law_and_Crime,Republican
104,HR,30,IH,1,1,1995-01-04,"To amend and extend certain laws relating to housing and community development, and for other purposes.",Henry Gonzalez,Housing,Democrat
104,HR,30,IH,2,1,1995-01-04,"To amend and extend certain laws relating to housing and community development, and for other purposes.",Henry Gonzalez,Housing,Democrat
104,HR,30,IH,3,1,1995-01-04,"To amend and extend certain laws relating to housing and community development, and for other purposes.",Henry Gonzalez,Housing,Democrat
104,HR,30,IH,4,1,1995-01-04,"To amend and extend certain laws relating to housing and community development, and for other purposes.",Henry Gonzalez,Housing,Democrat
104,HR,30,IH,5,1,1995-01-04,"To amend and extend certain laws relating to housing and community development, and for other purposes.",Henry Gonzalez,Housing,Democrat
104,HR,30,IH,6,1,1995-01-04,"To amend and extend certain laws relating to housing and community development, and for other purposes.",Henry Gonzalez,Housing,Democrat
104,HR,30,IH,7,1,1995-01-04,"To amend and extend certain laws relating to housing and community development, and for other purposes.",Henry Gonzalez,Housing,Democrat
104,HR,30,IH,8,1,1995-01-04,"To amend and extend certain laws relating to housing and community development, and for other purposes.",Henry Gonzalez,Housing,Democrat
104,HR,30,IH,9,1,1995-01-04,"To amend and extend certain laws relating to housing and community development, and for other purposes.",Henry Gonzalez,Housing,Democrat
104,HR,30,IH,10,1,1995-01-04,"To amend and extend certain laws relating to housing and community development, and for other purposes.",Henry Gonzalez,Housing,Democrat
104,HR,30,IH,11,1,1995-01-04,"To amend and extend certain laws relating to housing and community development, and for other purposes.",Henry Gonzalez,Housing,Democrat
104,HR,30,IH,12,1,1995-01-04,"To amend and extend certain laws relating to housing and community development, and for other purposes.",Henry Gonzalez,Housing,Democrat
104,HR,30,IH,13,1,1995-01-04,"To amend and extend certain laws relating to housing and community development, and for other purposes.",Henry Gonzalez,Housing,Democrat
104,HR,30,IH,14,1,1995-01-04,"To amend and extend certain laws relating to housing and community development, and for other purposes.",Henry Gonzalez,Housing,Democrat
104,HR,30,IH,15,1,1995-01-04,"To amend and extend certain laws relating to housing and community development, and for other purposes.",Henry Gonzalez,Housing,Democrat
104,HR,30,IH,16,1,1995-01-04,"To amend and extend certain laws relating to housing and community development, and for other purposes.",Henry Gonzalez,Housing,Democrat
104,HR,30,IH,17,1,1995-01-04,"To amend and extend certain laws relating to housing and community development, and for other purposes.",Henry Gonzalez,Housing,Democrat
104,HR,30,IH,18,1,1995-01-04,"To amend and extend certain laws relating to housing and community development, and for other purposes.",Henry Gonzalez,Housing,Democrat
104,HR,30,IH,19,1,1995-01-04,"To amend and extend certain laws relating to housing and community development, and for other purposes.",Henry Gonzalez,Housing,Democrat
104,HR,30,IH,20,1,1995-01-04,"To amend and extend certain laws relating to housing and community development, and for other purposes.",Henry Gonzalez,Housing,Democrat
104,HR,30,IH,21,1,1995-01-04,"To amend and extend certain laws relating to housing and community development, and for other purposes.",Henry Gonzalez,Housing,Democrat
104,HR,30,IH,22,1,1995-01-04,"To amend and extend certain laws relating to housing and community development, and for other purposes.",Henry Gonzalez,Housing,Democrat
104,HR,30,IH,23,1,1995-01-04,"To amend and extend certain laws relating to housing and community development, and for other purposes.",Henry Gonzalez,Housing,Democrat
104,HR,30,IH,24,1,1995-01-04,"To amend and extend certain laws relating to housing and community development, and for other purposes.",Henry Gonzalez,Housing,Democrat
104,HR,30,IH,25,1,1995-01-04,"To amend and extend certain laws relating to housing and community development, and for other purposes.",Henry Gonzalez,Housing,Democrat
104,HR,30,IH,26,1,1995-01-04,"To amend and extend certain laws relating to housing and community development, and for other purposes.",Henry Gonzalez,Housing,Democrat
104,HR,30,IH,27,1,1995-01-04,"To amend and extend certain laws relating to housing and community development, and for other purposes.",Henry Gonzalez,Housing,Democrat
104,HR,30,IH,28,1,1995-01-04,"To amend and extend certain laws relating to housing and community development, and for other purposes.",Henry Gonzalez,Housing,Democrat
104,HR,30,IH,29,1,1995-01-04,"To amend and extend certain laws relating to housing and community development, and for other purposes.",Henry Gonzalez,Housing,Democrat
104,HR,30,IH,30,1,1995-01-04,"To amend and extend certain laws relating to housing and community development, and for other purposes.",Henry Gonzalez,Housing,Democrat
104,HR,30,IH,31,1,1995-01-04,"To amend and extend certain laws relating to housing and community development, and for other purposes.",Henry Gonzalez,Housing,Democrat
104,HR,30,IH,32,1,1995-01-04,"To amend and extend certain laws relating to housing and community development, and for other purposes.",Henry Gonzalez,Housing,Democrat
104,HR,30,IH,33,1,1995-01-04,"To amend and extend certain laws relating to housing and community development, and for other purposes.",Henry Gonzalez,Housing,Democrat
104,HR,30,IH,34,1,1995-01-04,"To amend and extend certain laws relating to housing and community development, and for other purposes.",Henry Gonzalez,Housing,Democrat
104,HR,30,IH,35,1,1995-01-04,"To amend and extend certain laws relating to housing and community development, and for other purposes.",Henry Gonzalez,Housing,Democrat
104,HR,30,IH,36,1,1995-01-04,"To amend and extend certain laws relating to housing and community development, and for other purposes.",Henry Gonzalez,Housing,Democrat
104,HR,30,IH,37,1,1995-01-04,"To amend and extend certain laws relating to housing and community development, and for other purposes.",Henry Gonzalez,Housing,Democrat
104,HR,30,IH,38,1,1995-01-04,"To amend and extend certain laws relating to housing and community development, and for other purposes.",Henry Gonzalez,Housing,Democrat
104,HR,30,IH,39,1,1995-01-04,"To amend and extend certain laws relating to housing and community development, and for other purposes.",Henry Gonzalez,Housing,Democrat
104,HR,30,IH,40,1,1995-01-04,"To amend and extend certain laws relating to housing and community development, and for other purposes.",Henry Gonzalez,Housing,Democrat
104,HR,30,IH,41,1,1995-01-04,"To amend and extend certain laws relating to housing and community development, and for other purposes.",Henry Gonzalez,Housing,Democrat
104,HR,30,IH,42,1,1995-01-04,"To amend and extend certain laws relating to housing and community development, and for other purposes.",Henry Gonzalez,Housing,Democrat
104,HR,30,IH,43,1,1995-01-04,"To amend and extend certain laws relating to housing and community development, and for other purposes.",Henry Gonzalez,Housing,Democrat
104,HR,30,IH,44,1,1995-01-04,"To amend and extend certain laws relating to housing and community development, and for other purposes.",Henry Gonzalez,Housing,Democrat
104,HR,30,IH,45,1,1995-01-04,"To amend and extend certain laws relating to housing and community development, and for other purposes.",Henry Gonzalez,Housing,Democrat
104,HR,30,IH,46,1,1995-01-04,"To amend and extend certain laws relating to housing and community development, and for other purposes.",Henry Gonzalez,Housing,Democrat
104,HR,30,IH,47,1,1995-01-04,"To amend and extend certain laws relating to housing and community development, and for other purposes.",Henry Gonzalez,Housing,Democrat
104,HR,30,IH,48,1,1995-01-04,"To amend and extend certain laws relating to housing and community development, and for other purposes.",Henry Gonzalez,Housing,Democrat
104,HR,30,IH,49,1,1995-01-04,"To amend and extend certain laws relating to housing and community development, and for other purposes.",Henry Gonzalez,Housing,Democrat
104,HR,30,IH,50,1,1995-01-04,"To amend and extend certain laws relating to housing and community development, and for other purposes.",Henry Gonzalez,Housing,Democrat
104,HR,30,IH,51,1,1995-01-04,"To amend and extend certain laws relating to housing and community development, and for other purposes.",Henry Gonzalez,Housing,Democrat
104,HR,30,IH,52,1,1995-01-04,"To amend and extend certain laws relating to housing and community development, and for other purposes.",Henry Gonzalez,Housing,Democrat
104,HR,30,IH,53,1,1995-01-04,"To amend and extend certain laws relating to housing and community development, and for other purposes.",Henry Gonzalez,Housing,Democrat
104,HR,30,IH,54,1,1995-01-04,"To amend and extend certain laws relating to housing and community development, and for other purposes.",Henry Gonzalez,Housing,Democrat
104,HR,30,IH,55,1,1995-01-04,"To amend and extend certain laws relating to housing and community development, and for other purposes.",Henry Gonzalez,Housing,Democrat
104,HR,30,IH,56,1,1995-01-04,"To amend and extend certain laws relating to housing and community development, and for other purposes.",Henry Gonzalez,Housing,Democrat
104,HR,30,IH,57,1,1995-01-04,"To amend and extend certain laws relating to housing and community development, and for other purposes.",Henry Gonzalez,Housing,Democrat
104,HR,30,IH,58,1,1995-01-04,"To amend and extend certain laws relating to housing and community development, and for other purposes.",Henry Gonzalez,Housing,Democrat
104,HR,30,IH,59,1,1995-01-04,"To amend and extend certain laws relating to housing and community development, and for other purposes.",Henry Gonzalez,Housing,Democrat
104,HR,30,IH,60,1,1995-01-04,"To amend and extend certain laws relating to housing and community development, and for other purposes.",Henry Gonzalez,Housing,Democrat
104,HR,30,IH,61,1,1995-01-04,"To amend and extend certain laws relating to housing and community development, and for other purposes.",Henry Gonzalez,Housing,Democrat
104,HR,30,IH,62,1,1995-01-04,"To amend and extend certain laws relating to housing and community development, and for other purposes.",Henry Gonzalez,Housing,Democrat
104,HR,30,IH,63,1,1995-01-04,"To amend and extend certain laws relating to housing and community development, and for other purposes.",Henry Gonzalez,Housing,Democrat
104,HR,30,IH,64,1,1995-01-04,"To amend and extend certain laws relating to housing and community development, and for other purposes.",Henry Gonzalez,Housing,Democrat
104,HR,30,IH,65,1,1995-01-04,"To amend and extend certain laws relating to housing and community development, and for other purposes.",Henry Gonzalez,Housing,Democrat
104,HR,30,IH,66,1,1995-01-04,"To amend and extend certain laws relating to housing and community development, and for other purposes.",Henry Gonzalez,Housing,Democrat
104,HR,30,IH,67,1,1995-01-04,"To amend and extend certain laws relating to housing and community development, and for other purposes.",Henry Gonzalez,Housing,Democrat
104,HR,30,IH,68,1,1995-01-04,"To amend and extend certain laws relating to housing and community development, and for other purposes.",Henry Gonzalez,Housing,Democrat
104,HR,30,IH,69,1,1995-01-04,"To amend and extend certain laws relating to housing and community development, and for other purposes.",Henry Gonzalez,Housing,Democrat
104,HR,30,IH,70,1,1995-01-04,"To amend and extend certain laws relating to housing and community development, and for other purposes.",Henry Gonzalez,Housing,Democrat
104,HR,30,IH,71,1,1995-01-04,"To amend and extend certain laws relating to housing and community development, and for other purposes.",Henry Gonzalez,Housing,Democrat
104,HR,30,IH,72,1,1995-01-04,"To amend and extend certain laws relating to housing and community development, and for other purposes.",Henry Gonzalez,Housing,Democrat
104,HR,30,IH,73,1,1995-01-04,"To amend and extend certain laws relating to housing and community development, and for other purposes.",Henry Gonzalez,Housing,Democrat
104,HR,30,IH,74,1,1995-01-04,"To amend and extend certain laws relating to housing and community development, and for other purposes.",Henry Gonzalez,Housing,Democrat
104,HR,30,IH,75,1,1995-01-04,"To amend and extend certain laws relating to housing and community development, and for other purposes.",Henry Gonzalez,Housing,Democrat
104,HR,30,IH,76,1,1995-01-04,"To amend and extend certain laws relating to housing and community development, and for other purposes.",Henry Gonzalez,Housing,Democrat
104,HR,30,IH,77,1,1995-01-04,"To amend and extend certain laws relating to housing and community development, and for other purposes.",Henry Gonzalez,Housing,Democrat
104,HR,30,IH,78,1,1995-01-04,"To amend and extend certain laws relating to housing and community development, and for other purposes.",Henry Gonzalez,Housing,Democrat
104,HR,30,IH,79,1,1995-01-04,"To amend and extend certain laws relating to housing and community development, and for other purposes.",Henry Gonzalez,Housing,Democrat
104,HR,30,IH,80,1,1995-01-04,"To amend and extend certain laws relating to housing and community development, and for other purposes.",Henry Gonzalez,Housing,Democrat
104,HR,30,IH,81,1,1995-01-04,"To amend and extend certain laws relating to housing and community development, and for other purposes.",Henry Gonzalez,Housing,Democrat
104,HR,30,IH,82,1,1995-01-04,"To amend and extend certain laws relating to housing and community development, and for other purposes.",Henry Gonzalez,Housing,Democrat
104,HR,30,IH,83,1,1995-01-04,"To amend and extend certain laws relating to housing and community development, and for other purposes.",Henry Gonzalez,Housing,Democrat
104,HR,30,IH,84,1,1995-01-04,"To amend and extend certain laws relating to housing and community development, and for other purposes.",Henry Gonzalez,Housing,Democrat
104,HR,30,IH,85,1,1995-01-04,"To amend and extend certain laws relating to housing and community development, and for other purposes.",Henry Gonzalez,Housing,Democrat
104,HR,30,IH,86,1,1995-01-04,"To amend and extend certain laws relating to housing and community development, and for other purposes.",Henry Gonzalez,Housing,Democrat
104,HR,30,IH,87,1,1995-01-04,"To amend and extend certain laws relating to housing and community development, and for other purposes.",Henry Gonzalez,Housing,Democrat
104,HR,30,IH,88,1,1995-01-04,"To amend and extend certain laws relating to housing and community development, and for other purposes.",Henry Gonzalez,Housing,Democrat
104,HR,30,IH,89,1,1995-01-04,"To amend and extend certain laws relating to housing and community development, and for other purposes.",Henry Gonzalez,Housing,Democrat
104,HR,30,IH,90,1,1995-01-04,"To amend and extend certain laws relating to housing and community development, and for other purposes.",Henry Gonzalez,Housing,Democrat
104,HR,30,IH,91,1,1995-01-04,"To amend and extend certain laws relating to housing and community development, and for other purposes.",Henry Gonzalez,Housing,Democrat
104,HR,30,IH,92,1,1995-01-04,"To amend and extend certain laws relating to housing and community development, and for other purposes.",Henry Gonzalez,Housing,Democrat
104,HR,30,IH,93,1,1995-01-04,"To amend and extend certain laws relating to housing and community development, and for other purposes.",Henry Gonzalez,Housing,Democrat
104,HR,30,IH,94,1,1995-01-04,"To amend and extend certain laws relating to housing and community development, and for other purposes.",Henry Gonzalez,Housing,Democrat
104,HR,30,IH,95,1,1995-01-04,"To amend and extend certain laws relating to housing and community development, and for other purposes.",Henry Gonzalez,Housing,Democrat
104,HR,30,IH,96,1,1995-01-04,"To amend and extend certain laws relating to housing and community development, and for other purposes.",Henry Gonzalez,Housing,Democrat
104,HR,30,IH,97,1,1995-01-04,"To amend and extend certain laws relating to housing and community development, and for other purposes.",Henry Gonzalez,Housing,Democrat
104,HR,30,IH,98,1,1995-01-04,"To amend and extend certain laws relating to housing and community development, and for other purposes.",Henry Gonzalez,Housing,Democrat
104,HR,30,IH,99,1,1995-01-04,"To amend and extend certain laws relating to housing and community development, and for other purposes.",Henry Gonzalez,Housing,Democrat
104,HR,30,IH,100,1,1995-01-04,"To amend and extend certain laws relating to housing and community development, and for other purposes.",Henry Gonzalez,Housing,Democrat
104,HR,30,IH,101,1,1995-01-04,"To amend and extend certain laws relating to housing and community development, and for other purposes.",Henry Gonzalez,Housing,Democrat
104,HR,30,IH,102,1,1995-01-04,"To amend and extend certain laws relating to housing and community development, and for other purposes.",Henry Gonzalez,Housing,Democrat
104,HR,30,IH,103,1,1995-01-04,"To amend and extend certain laws relating to housing and community development, and for other purposes.",Henry Gonzalez,Housing,Democrat
104,HR,30,IH,104,1,1995-01-04,"To amend and extend certain laws relating to housing and community development, and for other purposes.",Henry Gonzalez,Housing,Democrat
104,HR,30,IH,105,1,1995-01-04,"To amend and extend certain laws relating to housing and community development, and for other purposes.",Henry Gonzalez,Housing,Democrat
104,HR,30,IH,106,1,1995-01-04,"To amend and extend certain laws relating to housing and community development, and for other purposes.",Henry Gonzalez,Housing,Democrat
104,HR,30,IH,107,1,1995-01-04,"To amend and extend certain laws relating to housing and community development, and for other purposes.",Henry Gonzalez,Housing,Democrat
104,HR,30,IH,108,1,1995-01-04,"To amend and extend certain laws relating to housing and community development, and for other purposes.",Henry Gonzalez,Housing,Democrat
104,HR,30,IH,109,1,1995-01-04,"To amend and extend certain laws relating to housing and community development, and for other purposes.",Henry Gonzalez,Housing,Democrat
104,HR,300,IH,1,1,1995-01-04,"To reauthorize economic development programs under the Public Works and Economic Development Act of 1965 for fiscal years 1994 and 1995, to reenact the Public Works and Economic Development Act of 1965 as the Economic Development and Financing Act of 1994, and for other purposes.",Paul Kanjorski,Housing,Democrat
104,HR,300,IH,2,1,1995-01-04,"To reauthorize economic development programs under the Public Works and Economic Development Act of 1965 for fiscal years 1994 and 1995, to reenact the Public Works and Economic Development Act of 1965 as the Economic Development and Financing Act of 1994, and for other purposes.",Paul Kanjorski,Housing,Democrat
104,HR,3000,IH,1,31,1996-02-29,"To amend title 23, United States Code, to improve safety at public railway-highway crossings, and for other purposes.",Peter Visclosky,Transportation,Democrat
104,HR,3000,IH,2,31,1996-02-29,"To amend title 23, United States Code, to improve safety at public railway-highway crossings, and for other purposes.",Peter Visclosky,Transportation,Democrat
104,HR,3001,IH,1,47,1996-02-29,"To amend the Public Health Service Act to provide for expanding, intensifying, and coordinating activities of the National Heart, Lung, and Blood Institute with respect to heart attack, stroke, and other cardiovascular diseases in women.",Maxine Waters,Health,Democrat
104,HR,3001,IH,2,47,1996-02-29,"To amend the Public Health Service Act to provide for expanding, intensifying, and coordinating activities of the National Heart, Lung, and Blood Institute with respect to heart attack, stroke, and other cardiovascular diseases in women.",Maxine Waters,Health,Democrat
104,HR,3002,IH,1,26,1996-03-04,To amend the Higher Education Act of 1965 to exempt certain small lenders from the audit requirements of the guaranteed student loan program.,Thomas Ewing,Education,Republican
104,HR,3003,IH,1,14,1996-03-05,To establish requirements applicable to rent-to-own transactions.,Henry Gonzalez,Domestic_Commerce,Democrat
104,HR,3004,IH,1,29,1996-03-05,"To amend title XVIII of the Social Security Act to extend the maximum period permitted between standard surveys of home health agencies and to expand the scope of ""deemed status"" and permit recognition of surveys by national accreditation bodies for providers under the medicare program.",Blanche Lincoln,Health,Democrat
104,HR,3004,IH,2,29,1996-03-05,"To amend title XVIII of the Social Security Act to extend the maximum period permitted between standard surveys of home health agencies and to expand the scope of ""deemed status"" and permit recognition of surveys by national accreditation bodies for providers under the medicare program.",Blanche Lincoln,Health,Democrat
104,HR,3005,IH,1,1,1996-03-05,"To amend the Federal securities laws in order to promote efficiency and capital formation in the financial markets, and to amend the Investment Company Act of 1940 to promote more efficient management of mutual funds, protect investors, and provide more effective and less burdensome regulation.",Jack Fields,Domestic_Commerce,Republican
104,HR,3005,IH,2,1,1996-03-05,"To amend the Federal securities laws in order to promote efficiency and capital formation in the financial markets, and to amend the Investment Company Act of 1940 to promote more efficient management of mutual funds, protect investors, and provide more effective and less burdensome regulation.",Jack Fields,Domestic_Commerce,Republican
104,HR,3005,IH,3,1,1996-03-05,"To amend the Federal securities laws in order to promote efficiency and capital formation in the financial markets, and to amend the Investment Company Act of 1940 to promote more efficient management of mutual funds, protect investors, and provide more effective and less burdensome regulation.",Jack Fields,Domestic_Commerce,Republican
104,HR,3005,IH,4,1,1996-03-05,"To amend the Federal securities laws in order to promote efficiency and capital formation in the financial markets, and to amend the Investment Company Act of 1940 to promote more efficient management of mutual funds, protect investors, and provide more effective and less burdensome regulation.",Jack Fields,Domestic_Commerce,Republican
104,HR,3005,IH,5,1,1996-03-05,"To amend the Federal securities laws in order to promote efficiency and capital formation in the financial markets, and to amend the Investment Company Act of 1940 to promote more efficient management of mutual funds, protect investors, and provide more effective and less burdensome regulation.",Jack Fields,Domestic_Commerce,Republican
104,HR,3005,IH,6,1,1996-03-05,"To amend the Federal securities laws in order to promote efficiency and capital formation in the financial markets, and to amend the Investment Company Act of 1940 to promote more efficient management of mutual funds, protect investors, and provide more effective and less burdensome regulation.",Jack Fields,Domestic_Commerce,Republican
104,HR,3005,IH,7,1,1996-03-05,"To amend the Federal securities laws in order to promote efficiency and capital formation in the financial markets, and to amend the Investment Company Act of 1940 to promote more efficient management of mutual funds, protect investors, and provide more effective and less burdensome regulation.",Jack Fields,Domestic_Commerce,Republican
