session,chamber,number,type,section,Cosponsr,IntrDate,Title,NameFull,major_topic_label,party_name
106,HR,1490,IH,4,1,1999-04-20,"To authorize the Secretary of the Interior to set aside up to $2 per person from park entrance fees or assess up to $2 per person visiting the Grand Canyon or another national park to secure bonds for capital improvements to the park, and for other purposes.",James Kolbe,Public_Lands,Republican
106,HR,1490,IH,5,1,1999-04-20,"To authorize the Secretary of the Interior to set aside up to $2 per person from park entrance fees or assess up to $2 per person visiting the Grand Canyon or another national park to secure bonds for capital improvements to the park, and for other purposes.",James Kolbe,Public_Lands,Republican
106,HR,1491,IH,1,37,1999-04-20,"To amend the Trade Act of 1974 to consolidate and enhance the trade adjustment assistance and NAFTA transitional adjustment assistance programs under that Act, and for other purposes.",Robert Matsui,Foreign_Trade,Democrat
106,HR,1491,IH,2,37,1999-04-20,"To amend the Trade Act of 1974 to consolidate and enhance the trade adjustment assistance and NAFTA transitional adjustment assistance programs under that Act, and for other purposes.",Robert Matsui,Foreign_Trade,Democrat
106,HR,1491,IH,3,37,1999-04-20,"To amend the Trade Act of 1974 to consolidate and enhance the trade adjustment assistance and NAFTA transitional adjustment assistance programs under that Act, and for other purposes.",Robert Matsui,Foreign_Trade,Democrat
106,HR,1491,IH,4,37,1999-04-20,"To amend the Trade Act of 1974 to consolidate and enhance the trade adjustment assistance and NAFTA transitional adjustment assistance programs under that Act, and for other purposes.",Robert Matsui,Foreign_Trade,Democrat
106,HR,1491,IH,5,37,1999-04-20,"To amend the Trade Act of 1974 to consolidate and enhance the trade adjustment assistance and NAFTA transitional adjustment assistance programs under that Act, and for other purposes.",Robert Matsui,Foreign_Trade,Democrat
106,HR,1491,IH,6,37,1999-04-20,"To amend the Trade Act of 1974 to consolidate and enhance the trade adjustment assistance and NAFTA transitional adjustment assistance programs under that Act, and for other purposes.",Robert Matsui,Foreign_Trade,Democrat
106,HR,1491,IH,7,37,1999-04-20,"To amend the Trade Act of 1974 to consolidate and enhance the trade adjustment assistance and NAFTA transitional adjustment assistance programs under that Act, and for other purposes.",Robert Matsui,Foreign_Trade,Democrat
106,HR,1491,IH,8,37,1999-04-20,"To amend the Trade Act of 1974 to consolidate and enhance the trade adjustment assistance and NAFTA transitional adjustment assistance programs under that Act, and for other purposes.",Robert Matsui,Foreign_Trade,Democrat
