session,chamber,number,type,section,Cosponsr,IntrDate,Title,NameFull,major_topic_label,party_name
109,HR,1682,IH,2,6,2005-04-19,"To update the supplemental security income program, and to increase incentives for working, saving, and pursuing an education.",Benjamin Cardin,Law_and_Crime,Democrat
109,HR,1682,IH,3,6,2005-04-19,"To update the supplemental security income program, and to increase incentives for working, saving, and pursuing an education.",Benjamin Cardin,Law_and_Crime,Democrat
109,HR,1682,IH,4,6,2005-04-19,"To update the supplemental security income program, and to increase incentives for working, saving, and pursuing an education.",Benjamin Cardin,Law_and_Crime,Democrat
109,HR,1682,IH,5,6,2005-04-19,"To update the supplemental security income program, and to increase incentives for working, saving, and pursuing an education.",Benjamin Cardin,Law_and_Crime,Democrat
109,HR,1682,IH,6,6,2005-04-19,"To update the supplemental security income program, and to increase incentives for working, saving, and pursuing an education.",Benjamin Cardin,Law_and_Crime,Democrat
109,HR,1683,IH,1,2,2005-04-19,"To amend title 37, United States Code, to require a minimum basic pay level of $2,000 per month for members of the Armed Forces serving in a combat zone.",Wm. Clay,Defense,Democrat
109,HR,1684,IH,1,44,2005-04-19,To amend the Internet Tax Freedom Act to make permanent the moratorium on certain taxes relating to the Internet and to electronic commerce.,C. Cox,Macroeconomics,Republican
109,HR,1684,IH,2,44,2005-04-19,To amend the Internet Tax Freedom Act to make permanent the moratorium on certain taxes relating to the Internet and to electronic commerce.,C. Cox,Macroeconomics,Republican
109,HR,1685,IH,1,44,2005-04-19,To amend the Internet Tax Freedom Act to make permanent the moratorium on certain taxes relating to the Internet and to electronic commerce.,C. Cox,Macroeconomics,Republican
109,HR,1685,IH,2,44,2005-04-19,To amend the Internet Tax Freedom Act to make permanent the moratorium on certain taxes relating to the Internet and to electronic commerce.,C. Cox,Macroeconomics,Republican
109,HR,1686,IH,1,3,2005-04-19,"To require United States assistance for the repair, maintenance, or construction of the transportation infrastructure of Iraq to be provided in the form of loans subject to repayment in full to the United States Government.",Elijah Cummings,International_Affairs,Democrat
109,HR,1687,IH,1,111,2005-04-19,"To amend the Fair Labor Standards Act of 1938 to provide more effective remedies to victims of discrimination in the payment of wages on the basis of sex, and for other purposes.",Rosa DeLauro,Civil_Rights,Democrat
109,HR,1687,IH,2,111,2005-04-19,"To amend the Fair Labor Standards Act of 1938 to provide more effective remedies to victims of discrimination in the payment of wages on the basis of sex, and for other purposes.",Rosa DeLauro,Civil_Rights,Democrat
109,HR,1687,IH,3,111,2005-04-19,"To amend the Fair Labor Standards Act of 1938 to provide more effective remedies to victims of discrimination in the payment of wages on the basis of sex, and for other purposes.",Rosa DeLauro,Civil_Rights,Democrat
109,HR,1687,IH,4,111,2005-04-19,"To amend the Fair Labor Standards Act of 1938 to provide more effective remedies to victims of discrimination in the payment of wages on the basis of sex, and for other purposes.",Rosa DeLauro,Civil_Rights,Democrat
109,HR,1687,IH,5,111,2005-04-19,"To amend the Fair Labor Standards Act of 1938 to provide more effective remedies to victims of discrimination in the payment of wages on the basis of sex, and for other purposes.",Rosa DeLauro,Civil_Rights,Democrat
109,HR,1687,IH,6,111,2005-04-19,"To amend the Fair Labor Standards Act of 1938 to provide more effective remedies to victims of discrimination in the payment of wages on the basis of sex, and for other purposes.",Rosa DeLauro,Civil_Rights,Democrat
