session,chamber,number,type,section,Cosponsr,IntrDate,Title,NameFull,major_topic_label,party_name
110,HR,2881,IH,7,38,2007-06-27,"To amend title 49, United States Code, to authorize appropriations for the Federal Aviation Administration for fiscal years 2008 through 2011, to improve aviation safety and capacity, to provide stable funding for the national aviation system, and for other purposes.",James Oberstar,Transportation,Democrat
110,HR,2881,IH,8,38,2007-06-27,"To amend title 49, United States Code, to authorize appropriations for the Federal Aviation Administration for fiscal years 2008 through 2011, to improve aviation safety and capacity, to provide stable funding for the national aviation system, and for other purposes.",James Oberstar,Transportation,Democrat
110,HR,2881,IH,9,38,2007-06-27,"To amend title 49, United States Code, to authorize appropriations for the Federal Aviation Administration for fiscal years 2008 through 2011, to improve aviation safety and capacity, to provide stable funding for the national aviation system, and for other purposes.",James Oberstar,Transportation,Democrat
110,HR,2881,IH,10,38,2007-06-27,"To amend title 49, United States Code, to authorize appropriations for the Federal Aviation Administration for fiscal years 2008 through 2011, to improve aviation safety and capacity, to provide stable funding for the national aviation system, and for other purposes.",James Oberstar,Transportation,Democrat
110,HR,2881,IH,11,38,2007-06-27,"To amend title 49, United States Code, to authorize appropriations for the Federal Aviation Administration for fiscal years 2008 through 2011, to improve aviation safety and capacity, to provide stable funding for the national aviation system, and for other purposes.",James Oberstar,Transportation,Democrat
110,HR,2881,IH,12,38,2007-06-27,"To amend title 49, United States Code, to authorize appropriations for the Federal Aviation Administration for fiscal years 2008 through 2011, to improve aviation safety and capacity, to provide stable funding for the national aviation system, and for other purposes.",James Oberstar,Transportation,Democrat
110,HR,2881,IH,13,38,2007-06-27,"To amend title 49, United States Code, to authorize appropriations for the Federal Aviation Administration for fiscal years 2008 through 2011, to improve aviation safety and capacity, to provide stable funding for the national aviation system, and for other purposes.",James Oberstar,Transportation,Democrat
110,HR,2881,IH,14,38,2007-06-27,"To amend title 49, United States Code, to authorize appropriations for the Federal Aviation Administration for fiscal years 2008 through 2011, to improve aviation safety and capacity, to provide stable funding for the national aviation system, and for other purposes.",James Oberstar,Transportation,Democrat
110,HR,2881,IH,15,38,2007-06-27,"To amend title 49, United States Code, to authorize appropriations for the Federal Aviation Administration for fiscal years 2008 through 2011, to improve aviation safety and capacity, to provide stable funding for the national aviation system, and for other purposes.",James Oberstar,Transportation,Democrat
110,HR,2881,IH,16,38,2007-06-27,"To amend title 49, United States Code, to authorize appropriations for the Federal Aviation Administration for fiscal years 2008 through 2011, to improve aviation safety and capacity, to provide stable funding for the national aviation system, and for other purposes.",James Oberstar,Transportation,Democrat
