session,chamber,number,type,section,Cosponsr,IntrDate,Title,NameFull,major_topic_label,party_name
106,HR,5324,IH,72,50,2000-09-27,"To amend the Social Security Act to make corrections and refinements in the Medicare, Medicaid, and SCHIP health insurance programs, as revised by the Balanced Budget Act of 1997, and the Medicare, Medicaid, and SCHIP Balanced Budget Refinement Act of 1999, and for other purposes.",Edward Markey,Health,Democrat
106,HR,5324,IH,73,50,2000-09-27,"To amend the Social Security Act to make corrections and refinements in the Medicare, Medicaid, and SCHIP health insurance programs, as revised by the Balanced Budget Act of 1997, and the Medicare, Medicaid, and SCHIP Balanced Budget Refinement Act of 1999, and for other purposes.",Edward Markey,Health,Democrat
106,HR,5324,IH,74,50,2000-09-27,"To amend the Social Security Act to make corrections and refinements in the Medicare, Medicaid, and SCHIP health insurance programs, as revised by the Balanced Budget Act of 1997, and the Medicare, Medicaid, and SCHIP Balanced Budget Refinement Act of 1999, and for other purposes.",Edward Markey,Health,Democrat
106,HR,5324,IH,75,50,2000-09-27,"To amend the Social Security Act to make corrections and refinements in the Medicare, Medicaid, and SCHIP health insurance programs, as revised by the Balanced Budget Act of 1997, and the Medicare, Medicaid, and SCHIP Balanced Budget Refinement Act of 1999, and for other purposes.",Edward Markey,Health,Democrat
106,HR,5324,IH,76,50,2000-09-27,"To amend the Social Security Act to make corrections and refinements in the Medicare, Medicaid, and SCHIP health insurance programs, as revised by the Balanced Budget Act of 1997, and the Medicare, Medicaid, and SCHIP Balanced Budget Refinement Act of 1999, and for other purposes.",Edward Markey,Health,Democrat
106,HR,5324,IH,77,50,2000-09-27,"To amend the Social Security Act to make corrections and refinements in the Medicare, Medicaid, and SCHIP health insurance programs, as revised by the Balanced Budget Act of 1997, and the Medicare, Medicaid, and SCHIP Balanced Budget Refinement Act of 1999, and for other purposes.",Edward Markey,Health,Democrat
106,HR,5324,IH,78,50,2000-09-27,"To amend the Social Security Act to make corrections and refinements in the Medicare, Medicaid, and SCHIP health insurance programs, as revised by the Balanced Budget Act of 1997, and the Medicare, Medicaid, and SCHIP Balanced Budget Refinement Act of 1999, and for other purposes.",Edward Markey,Health,Democrat
106,HR,5324,IH,79,50,2000-09-27,"To amend the Social Security Act to make corrections and refinements in the Medicare, Medicaid, and SCHIP health insurance programs, as revised by the Balanced Budget Act of 1997, and the Medicare, Medicaid, and SCHIP Balanced Budget Refinement Act of 1999, and for other purposes.",Edward Markey,Health,Democrat
106,HR,5324,IH,80,50,2000-09-27,"To amend the Social Security Act to make corrections and refinements in the Medicare, Medicaid, and SCHIP health insurance programs, as revised by the Balanced Budget Act of 1997, and the Medicare, Medicaid, and SCHIP Balanced Budget Refinement Act of 1999, and for other purposes.",Edward Markey,Health,Democrat
106,HR,5324,IH,81,50,2000-09-27,"To amend the Social Security Act to make corrections and refinements in the Medicare, Medicaid, and SCHIP health insurance programs, as revised by the Balanced Budget Act of 1997, and the Medicare, Medicaid, and SCHIP Balanced Budget Refinement Act of 1999, and for other purposes.",Edward Markey,Health,Democrat
106,HR,5324,IH,82,50,2000-09-27,"To amend the Social Security Act to make corrections and refinements in the Medicare, Medicaid, and SCHIP health insurance programs, as revised by the Balanced Budget Act of 1997, and the Medicare, Medicaid, and SCHIP Balanced Budget Refinement Act of 1999, and for other purposes.",Edward Markey,Health,Democrat
106,HR,5324,IH,83,50,2000-09-27,"To amend the Social Security Act to make corrections and refinements in the Medicare, Medicaid, and SCHIP health insurance programs, as revised by the Balanced Budget Act of 1997, and the Medicare, Medicaid, and SCHIP Balanced Budget Refinement Act of 1999, and for other purposes.",Edward Markey,Health,Democrat
106,HR,5324,IH,84,50,2000-09-27,"To amend the Social Security Act to make corrections and refinements in the Medicare, Medicaid, and SCHIP health insurance programs, as revised by the Balanced Budget Act of 1997, and the Medicare, Medicaid, and SCHIP Balanced Budget Refinement Act of 1999, and for other purposes.",Edward Markey,Health,Democrat
106,HR,5324,IH,85,50,2000-09-27,"To amend the Social Security Act to make corrections and refinements in the Medicare, Medicaid, and SCHIP health insurance programs, as revised by the Balanced Budget Act of 1997, and the Medicare, Medicaid, and SCHIP Balanced Budget Refinement Act of 1999, and for other purposes.",Edward Markey,Health,Democrat
